Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Publication Stage,Open Access,Source,EID;;;;;;;;;;;;;;;;
"Yu, X., Xing, S., Yang, Y.,""59483162900";55584305000;59138549900;",The relationship between psychological capital and athlete burnout: the mediating relationship of coping strategies and the moderating relationship of perceived stress"",2025,""BMC Psychology"",""13"",""1"",""64"","""","""",,,""10.1186/s40359-025-02379-8"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85216717704&doi=10.1186%2fs40359-025-02379-8&partnerID=40&md5=a6a301f57aa70758a9c1b6c71b9a512a"",Article,""Final"","""",Scopus,2-s2.0-85216717704";;;;;;;;;;;;;
"Sanader, A.A., Petrović, J.R., Bačanac, L., Ivković, I., Petrović, I., Knezević, O.M.,""54795758000";57403164500;55606269500;57209503996;57225774773;37063293000;",Competitive trait anxiety and general self-esteem of athletes according to the sport type and gender"",2021,""Primenjena Psihologija"",""14"",""3"",,""277"",""307"",,9,""10.19090/PP.2021.3.277-307"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122440920&doi=10.19090%2fPP.2021.3.277-307&partnerID=40&md5=d71cf6f5da15f4c7e1d09756b9139ce5"",Article,""Final"",""All Open Access, Gold, Green"",Scopus,2-s2.0-85122440920";;;;;;;;;;
"Salmon, D.M., Chua, J., Sullivan, S.J., Whatman, C., Brown, J., Register-Mihalik, J., Murphy, I., Walters, S., Clacy, A., Sole, G., Kerr, Z.Y., Rasmussen, K., England, M.,""54394177400";57298981600;7202445201;15050059500;55574218101;16836963000;56421979500;54413121300;55540381500;7004717297;36175812100;42662208200;36730898400;",Baseline concussion assessment performance of community-based senior rugby players: a cross-sectional study"",2021,""Brain Injury"",""35"",""11"",,""1433"",""1442"",,5,""10.1080/02699052.2021.1972452"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85117326019&doi=10.1080%2f02699052.2021.1972452&partnerID=40&md5=fbc09d8232fce2baee5b20d88fbd9b3b"",Article,""Final"","""",Scopus,2-s2.0-85117326019";;;
"Evdokimov, V.I., Chernov, D.A., Sivashchenko, P.P., Vetoshkin, A.A., Mukhina, N.A.,""57197809577";57219556919;55866771000;57219557167;36783483400;",Analysis of traumatism in officers of the armed forces of the Russian federation and the Republic of Belarus (2003-2020) [АНАЛИЗ ПОКАЗАТЕЛЕЙ ТРАВМАТИЗМА ОФИЦЕРОВ ВООРУЖЕННЫХ СИЛ РОССИЙСКОЙ ФЕДЕРАЦИИ И РЕСПУБЛИКИ БЕЛАРУСЬ (2003–2020 гг.)]"",2021,""Medico-Biological and Socio-Psychological Issues of Safety in Emergency Situations"",,""3"",,""43"",""58"",,1,""10.25016/2541-7487-2021-0-3-43-58"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85116056901&doi=10.25016%2f2541-7487-2021-0-3-43-58&partnerID=40&md5=60a3347179a5f728cf348118cd1d15d6"",Review,""Final"",""All Open Access, Hybrid Gold"",Scopus,2-s2.0-85116056901";;;;;;;;;;;
"Carra, K., Curtin, M., Fortune, T., Gordon, B.,""56025777200";55229019700;6701872622;25932033500;",Participation in occupations, health and adjustment during the transition from military service: A cross-sectional study"",2021,""Military Psychology"",""33"",""5"",,""320"",""331"",,7,""10.1080/08995605.2021.1962180"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115635714&doi=10.1080%2f08995605.2021.1962180&partnerID=40&md5=5631a02c45ad7e147f5a84b7bd60e37e"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-85115635714";;;;;;;;;;;;
"Friesen, A.P.,""36463345400";",A survey of applied impact of literature in sport psychology"",2021,""Sport Psychologist"",""35"",""3"",,""250"",""258"",,5,""10.1123/TSP.2020-0182"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85114763370&doi=10.1123%2fTSP.2020-0182&partnerID=40&md5=ed58fb6d90f293dbc88c43fe2c60f632"",Review,""Final"","""",Scopus,2-s2.0-85114763370";;;;;;;;;;;;;;;
"Lexell, J., Lovén, G., Fagher, K.,""7005615976";57226187357;57189047471;",Incidence of sports-related concussion in elite para athletes–a 52-week prospective study"",2021,""Brain Injury"",""35"",""8"",,""971"",""977"",,16,""10.1080/02699052.2021.1942551"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85110791652&doi=10.1080%2f02699052.2021.1942551&partnerID=40&md5=f91eb2163f96d06c7e35b558af91cad0"",Article,""Final"",""All Open Access, Hybrid Gold"",Scopus,2-s2.0-85110791652";;;;;;;;;;;;;
"Lorente, V.M., Bassa, L.A., Martínez, D.E., Correas, R.G., Medina, J.Á.,""57189886485";57224891732;57224909071;57151394100;35099273900;",Diseño y valiDación De una herramienta De observación Del aprenDizaje técnico Del esquí alpino (aslot)."",2021,""Revista Iberoamericana de Psicologia del Ejercicio y el Deporte"",""16"",""2"",,""174"",""179"",,,,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85108504937&partnerID=40&md5=ca747460422412cc93a366bdce05b24e"",Article,""Final"","""",Scopus,2-s2.0-85108504937";;;;;;;;;;;
"Vassallo, J.S., Shearson, K.M., Dell’Aquila, C., Sharples, J.M.,""57223694045";57200913613;57348039100;8986392800;",Outcomes of a Gender-Sensitized Health Behavior Program Delivered Through a Professional Sports Club"",2021,""Psychology of Men and Masculinity"",""22"",""4"",,""810"",""820"",,3,""10.1037/men0000345"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107988297&doi=10.1037%2fmen0000345&partnerID=40&md5=a6e482ab511dc290d3637add38a4f60c"",Article,""Final"","""",Scopus,2-s2.0-85107988297";;;;;;;;;;;;
"Filippou, F., Rokka, S., Douka, S., Pitsi, A., Koupani, A., Masadis, G., Varsami, D., Samara, E., Filippou, D.-A., Karagiannidou, V., Petanidis, D.,""7003729241";16432436600;24314837800;56707473100;57224356585;57193719227;26036681300;57216431669;56818807500;57218399628;57224353731;",Adaption and validity of the “Physical Activity Class Satisfaction Questionnaire» (PACSQ) in Greek educational dancing context [Adaptación y validez del """"Cuestionario de Satisfacción de La Clase de Actividad Física"""" (PACSQ) en el contexto de baile educativo griego]"",2021,""Cuadernos de Psicologia del Deporte"",""21"",""2"",,""13"",""23"",,1,""10.6018/cpd.421821"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85107422285&doi=10.6018%2fcpd.421821&partnerID=40&md5=303717f4aa689ea449cf01d597edc59c"",Article,""Final"",""All Open Access, Hybrid Gold, Green"",Scopus,2-s2.0-85107422285";;;;;
"Kent, J.B., Sasser, P., Austin, A.V., MacKnight, J.M.,""54926641800";57194472096;57194760447;6603285221;",Are you missing a concussion by watching American football? Video analysis of ball location in a Division 1 football program"",2021,""Brain Injury"",""35"",""8"",,""880"",""885"",,,""10.1080/02699052.2021.1917658"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105234511&doi=10.1080%2f02699052.2021.1917658&partnerID=40&md5=7df2597362be45f4c0af8d8551dae17f"",Article,""Final"","""",Scopus,2-s2.0-85105234511";;;;;;;;;;;;
"Komarudin, K., Mulyana, M., Berliana, B., Purnamasari, I.,""57193793259";57222346677;57192812713;58173785500;",NeuroTracker Three-Dimensional Multiple Object Tracking (3DMOT):A Tool to Improve Concentration and Game Performance among Basketball Athletes"",2021,""Annals of Applied Sport Science"",""9"",""1"",""e946"",""1"",""9"",,6,""10.29252/aassjournal.946"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85102138932&doi=10.29252%2faassjournal.946&partnerID=40&md5=c3dc06edd5c122df89a80158f034f687"",Article,""Final"",""All Open Access, Gold"",Scopus,2-s2.0-85102138932";;;;;;;;;;;;
"Rodríguez de Vera Mouliaá, L., López Martínez, A.B., Muria, A.,""57221955098";58341336700;57221968520;",Validation by experts of a methodological proposal to promote positive attitudes towards disability in inclusive environments [Validação por expertos de uma proposta metodológica para promoção de atitudes positivas perante a deficiência em ambientes inclusivos]"",2021,""Cuadernos de Psicologia del Deporte"",""21"",""1"",,""162"",""178"",,3,""10.6018/CPD.436261"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100823954&doi=10.6018%2fCPD.436261&partnerID=40&md5=4fd8e9a4519b3b19955756e4443b09c5"",Article,""Final"",""All Open Access, Hybrid Gold, Green"",Scopus,2-s2.0-85100823954";;;;;;;;;;;;;
"Badri, M., Khaili, M.A., Bahar, M.A., Yang, G., Reynhout, G., Rashdi, A.A.,""7005213069";56192250200;57220785873;56197931400;14008945300;59663184800;",Social Connection and Self-perceived Depression Among Adolescents: A Path Analytic Model for Abu Dhabi"",2021,""Journal of Child and Family Studies"",""30"",""1"",,""146"",""157"",,11,""10.1007/s10826-020-01891-2"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85099109050&doi=10.1007%2fs10826-020-01891-2&partnerID=40&md5=48cf796f67889633e7dbf65ce5c197ea"",Article,""Final"",""All Open Access, Hybrid Gold"",Scopus,2-s2.0-85099109050";;;;;;;;;;
"Englert, C., Dziuba, A., Wolff, W., Giboin, L.-S.,""57189178989";57219940749;55782245300;54882319800;",An investigation of the effects of self-reported self-control strength on shooting performance"",2021,""Psychology of Sport and Exercise"",""52"",,""101839"","""","""",,11,""10.1016/j.psychsport.2020.101839"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096197438&doi=10.1016%2fj.psychsport.2020.101839&partnerID=40&md5=4cd3faefd0b0c6c5f7f48e900111fcf3"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-85096197438";;;;;;;;;;;;
"Houston, M.N., Van Pelt, K.L., D'Lauro, C., Brodeur, R.M., Campbell, D.E., McGinty, G.T., Jackson, J.C., Kelly, T.F., Peck, K.Y., Svoboda, S.J., McAllister, T.W., McCrea, M.A., Broglio, S.P., Cameron, K.L.,""55598904700";57205645836;23099048300;57209338377;57194535536;57194535506;57201504171;57204861643;7006084620;9234562300;7102068675;7003908034;57216261512;7102930668;",Test-Retest Reliability of Concussion Baseline Assessments in United States Service Academy Cadets: A Report from the National Collegiate Athletic Association (NCAA)-Department of Defense (DoD) CARE Consortium"",2021,""Journal of the International Neuropsychological Society"",""27"",""1"",,""23"",""34"",,10,""10.1017/S1355617720000594"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087057340&doi=10.1017%2fS1355617720000594&partnerID=40&md5=f8c2660e57225ff673490ece4126eda4"",Article,""Final"","""",Scopus,2-s2.0-85087057340";;
"Limburg, K., Bodill, K., Watson, H.J., Kane, R.T., Hagger, M.S., Egan, S.J.,""56009956500";55858291000;23996257700;7402265347;6602134841;10143304600;",Validity of the compulsive exercise test in regular exercisers"",2021,""Eating Disorders"",""29"",""5"",,""447"",""462"",,12,""10.1080/10640266.2019.1677130"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076479760&doi=10.1080%2f10640266.2019.1677130&partnerID=40&md5=ce2d40e300987ca55d459d520bebae79"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-85076479760";;;;;;;;;;
"To-aj, O., Suksa-ard, P.,""57221904758";57221916905;",Perceived Benefits of Trademark Infringement Law to Thai Sports Industry"",2020,""Annals of Applied Sport Science"",""8"",""4"",,""1"",""6"",,1,""10.29252/aassjournal.884"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100564317&doi=10.29252%2faassjournal.884&partnerID=40&md5=bc6424f9424936f3c95046d2baea5429"",Article,""Final"",""All Open Access, Gold"",Scopus,2-s2.0-85100564317";;;;;;;;;;;;;;
"Vila-Nova, F., Oliveira, R., Cordovil, R.,""55523456900";58826164000;28267487300;",Participation in Leisure Activities by Portuguese Children With Cerebral Palsy"",2020,""Perceptual and Motor Skills"",""127"",""6"",,""1051"",""1067"",,4,""10.1177/0031512520931639"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086580774&doi=10.1177%2f0031512520931639&partnerID=40&md5=e72ba2e0b799de1d9961b49723c9bf58"",Article,""Final"","""",Scopus,2-s2.0-85086580774";;;;;;;;;;;;;
"Baige, K., Noé, F., Bru, N., Paillard, T.,""57219029194";56243128000;6603093273;6602085082;",Effects of Compression Garments on Balance Control in Young Healthy Active Subjects: A Hierarchical Cluster Analysis"",2020,""Frontiers in Human Neuroscience"",""14"",,""582514"","""","""",,8,""10.3389/fnhum.2020.582514"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096777346&doi=10.3389%2ffnhum.2020.582514&partnerID=40&md5=f0591c621f241e854e6ad349a1b5efaa"",Article,""Final"",""All Open Access, Gold, Green"",Scopus,2-s2.0-85096777346";;;;;;;;;;;;
"Liu, S., Ferris, L.M., Hilbig, S., Asamoa, E., LaRue, J.L., Lyon, D., Connolly, K., Port, N., Appelbaum, L.G.,""56431534300";57218326920;57191883422;57218329065;57218325777;7102554834;57218329519;6603411864;17345111300;",Dynamic vision training transfers positively to batting practice performance among collegiate baseball batters"",2020,""Psychology of Sport and Exercise"",""51"",,""101759"","""","""",,24,""10.1016/j.psychsport.2020.101759"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088832027&doi=10.1016%2fj.psychsport.2020.101759&partnerID=40&md5=970f911288b40f2ad92edd98fc4adce6"",Article,""Final"",""All Open Access, Bronze, Green"",Scopus,2-s2.0-85088832027";;;;;;;
"de la Rubia, A., Lorenzo-Calvo, J., Lorenzo, A.,""57203970403";57206356119;16031814900;",Does the Relative Age Effect Influence Short-Term Performance and Sport Career in Team Sports? A Qualitative Systematic Review"",2020,""Frontiers in Psychology"",""11"",,""1947"","""","""",,47,""10.3389/fpsyg.2020.01947"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092398313&doi=10.3389%2ffpsyg.2020.01947&partnerID=40&md5=a43839bfd5d4437bc529d8074050138c"",Review,""Final"",""All Open Access, Gold, Green"",Scopus,2-s2.0-85092398313";;;;;;;;;;;;;
"Sentone, R.G., Caetano, C.I., López-Gil, J.F., Cavichiolli, F.R.,""57193548204";57215435234;57211391916;56642739100;",Relatioship between the population size of cities and the sports performance of brazilian swimmers [Relación entre el tamaño de población de las ciudades y el desempeño deportivo de los nadadores brasileños]"",2020,""Journal of Sport and Health Research"",""12"",""3"",,""420"",""429"",,1,,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104474887&partnerID=40&md5=a5fed3912e766d43f5524add972b533e"",Article,""Final"","""",Scopus,2-s2.0-85104474887";;;;;;;;;;;;
"Keshtidar, M., Shajie, K., Heydari, R., Besharat, A.E.,""57193263475";56229835300;57195260517;35745483200;",Design of an Analytical Model for Iranian Taekwondo Elites’ Awareness of the Components of a Personal Brand Image"",2020,""Annals of Applied Sport Science"",""8"",""1"",,""1"",""10"",,,""10.29252/aassjournal.778"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100530085&doi=10.29252%2faassjournal.778&partnerID=40&md5=1ef2043e366335d37db288f2bfe3d9a2"",Article,""Final"",""All Open Access, Gold"",Scopus,2-s2.0-85100530085";;;;;;;;;;;;
"Streicher, T., Schmidt, S.L., Schreyer, D., Torgler, B.,""57188846501";16690465000;56925104700;55897871400;",Anticipated feelings and support for public mega projects: Hosting the Olympic Games"",2020,""Technological Forecasting and Social Change"",""158"",,""120158"","""","""",,4,""10.1016/j.techfore.2020.120158"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086584629&doi=10.1016%2fj.techfore.2020.120158&partnerID=40&md5=b16cf0970e911761c79a4b7a254edd43"",Article,""Final"","""",Scopus,2-s2.0-85086584629";;;;;;;;;;;;
"Javadipour, M., Siavoshani, M.H., Ghorbani, M.H.,""57207882555";57217019676;57207875423;",Pathology of human resource management system in Iran's ministry of sports and youth"",2020,""Annals of Applied Sport Science"",""8"",""3"",""e775"","""","""",,1,""10.29252/AASSJOURNAL.775"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085745937&doi=10.29252%2fAASSJOURNAL.775&partnerID=40&md5=0df631f42a6986d71a25833b9b2606a3"",Article,""Final"",""All Open Access, Gold"",Scopus,2-s2.0-85085745937";;;;;;;;;;;;;
"Kang, S., Lee, K., Kwon, S.,""57188710509";56698938000;56463345700;",Basic psychological needs, exercise intention and sport commitment as predictors of recreational sport participants’ exercise adherence"",2020,""Psychology and Health"",""35"",""8"",,""916"",""932"",,30,""10.1080/08870446.2019.1699089"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076403115&doi=10.1080%2f08870446.2019.1699089&partnerID=40&md5=342aef946341dd22a02747ae1df51db4"",Article,""Final"","""",Scopus,2-s2.0-85076403115";;;;;;;;;;;;;
"Tingaz, E.O.,""57190855161";",The mediating role of mindfulness in the relationship between the cognitive flexibility and irrational performance beliefs of university student-athletes"",2020,""Current Psychology"",""39"",""4"",,""1208"",""1214"",,9,""10.1007/s12144-020-00891-1"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087560569&doi=10.1007%2fs12144-020-00891-1&partnerID=40&md5=7e1eef58503c3c05f98a3b734023d907"",Article,""Final"","""",Scopus,2-s2.0-85087560569";;;;;;;;;;;;;;;
"Schild, C., Botzet, L.J., Planert, L., Ścigała, K.A., Zettler, I., Lang, J.W.B.,""57204283328";57217294250;57217289515;57205333775;25629101100;36114578900;",Linking personality traits to objective foul records in (semi-)professional youth basketball"",2020,""Journal of Research in Personality"",""87"",,""103987"","""","""",,2,""10.1016/j.jrp.2020.103987"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087014961&doi=10.1016%2fj.jrp.2020.103987&partnerID=40&md5=1c9480262fe685e419d8d0b5603ef760"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-85087014961";;;;;;;;;;
"Hunt, A.W., Agnihotri, S., Sack, L., Tint, A., Greenspoon, D., Gauvin-Lepage, J., Gagnon, I., Reed, N., Scratch, S.,""55421846700";36088820300;57217291291;26023784900;56034516900;36245136200;6603369478;35725950200;55503080800;",Mood-related changes in children and adolescents with persistent concussion symptoms following a six-week active rehabilitation program"",2020,""Brain Injury"",""34"",""8"",,""1068"",""1073"",,9,""10.1080/02699052.2020.1776396"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087037859&doi=10.1080%2f02699052.2020.1776396&partnerID=40&md5=d8fd90a412e213848bfc87df13617280"",Article,""Final"","""",Scopus,2-s2.0-85087037859";;;;;;;
"Duncan, F.H., McGrath, M., Baskin, C., Osborn, D., Dykxhoorn, J., Kaner, E.F.S., Gnani, S., LaFortune, L., Lee, C., Walters, K.R., Kirkbride, J., Fischer, L., Jones, O., Pinfold, V., Stansfield, J., Oliver, E.J.,""54918073500";57205143694;57218141943;57189923687;56451068800;57220359464;7801629510;6602247618;57020123300;57203175207;57218240440;55668543600;57218142132;57203959806;55270304000;23103911500;",Delivery of community-centred public mental health interventions in diverse areas in England: a mapping study protocol"",2020,""Psychological Medicine"",""10"",""7"",""e037631"","""","""",,3,""10.1136/bmjopen-2020-037631"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088026830&doi=10.1136%2fbmjopen-2020-037631&partnerID=40&md5=c77592cf45d18201bf74bf26fe391e21"",Article,""Final"",""All Open Access, Gold, Green"",Scopus,2-s2.0-85088026830"
"Downing, C., Redelius, K., Nordin-Bates, S.M.,""57217094640";35173728000;36701827800;",An Index Approach to Early Specialization Measurement: An Exploratory Study"",2020,""Frontiers in Psychology"",""11"",,""999"","""","""",,2,""10.3389/fpsyg.2020.00999"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086175626&doi=10.3389%2ffpsyg.2020.00999&partnerID=40&md5=d601d8f836c1d62beaa553ec51eaf409"",Article,""Final"",""All Open Access, Gold, Green"",Scopus,2-s2.0-85086175626";;;;;;;;;;;;;
"Baker, J.G., Willer, B.S., Dwyer, M.G., Leddy, J.J.,""7404127157";7003695611;57014617600;7005480247;",A preliminary investigation of cognitive intolerance and neuroimaging among adolescents returning to school after concussion"",2020,""Brain Injury"",""34"",""6"",,""818"",""827"",,10,""10.1080/02699052.2020.1749932"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084289345&doi=10.1080%2f02699052.2020.1749932&partnerID=40&md5=678fc27f19d431614026a4498cf88f3e"",Article,""Final"",""All Open Access, Green"",Scopus,2-s2.0-85084289345";;;;;;;;;;;;
"Burroughs, B.,""36006389000";",Statistics and Baseball Fandom: Sabermetric Infrastructure of Expertise"",2020,""Games and Culture"",""15"",""3"",,""248"",""265"",,4,""10.1177/1555412018783319"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048822053&doi=10.1177%2f1555412018783319&partnerID=40&md5=2f7397cf27d4374414a4760975cb32a6"",Article,""Final"","""",Scopus,2-s2.0-85048822053";;;;;;;;;;;;;;;
"Dunker, F., Freund, P.A., Engels, E.S.,""57219566522";22984691500;57205299206;",Does Perceived Stress Affect the Relationship between Personality and Sports Enjoyment?"",2020,""European Journal of Health Psychology"",""27"",""2"",,""45"",""54"",,6,""10.1027/2512-8442/a000048"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093929930&doi=10.1027%2f2512-8442%2fa000048&partnerID=40&md5=226418606c5fcc7ca6c3de16f2278c14"",Article,""Final"",""All Open Access, Bronze"",Scopus,2-s2.0-85093929930";;;;;;;;;;;;;
"Lochbaum, M., Zanatta, T., Kazak, Z.,""6602281694";57201475658;57205136849;",The 2 × 2 achievement goals in sport and physical activity contexts: A meta-analytic test of context, gender, culture, and socioeconomic status differences and analysis of motivations, regulations, affect, effort, and physical activity correlates"",2020,""European Journal of Investigation in Health, Psychology and Education"",""10"",""1"",,""173"",""205"",,30,""10.3390/ejihpe10010015"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084844892&doi=10.3390%2fejihpe10010015&partnerID=40&md5=1d09f40c453d85b311820730b13f3471"",Review,""Final"",""All Open Access, Gold, Green"",Scopus,2-s2.0-85084844892";;;;;;;;;;;;;
"Rezaei, S., Ameen, H.K.,""57216613623";57216621731;",Analyzing the futsal strategic plan in Sulaymaniyah province and providing management solutions"",2020,""Annals of Applied Sport Science"",""8"",""1"",""767"","""","""",,,""10.29252/AASSJOURNAL.767"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084078791&doi=10.29252%2fAASSJOURNAL.767&partnerID=40&md5=03b060bc784b70afe01523dd0464890f"",Article,""Final"",""All Open Access, Gold"",Scopus,2-s2.0-85084078791";;;;;;;;;;;;;;
"Young, B.W., Rathwell, S., Callary, B.,""7402192273";56433518500;55383965200;",Testing a coaching assessment tool derived from adult education in adult sport"",2020,""Psychology of Sport and Exercise"",""47"",,""101632"","""","""",,11,""10.1016/j.psychsport.2019.101632"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075786828&doi=10.1016%2fj.psychsport.2019.101632&partnerID=40&md5=e457056f568de7c34b60655a7a03c571"",Article,""Final"","""",Scopus,2-s2.0-85075786828";;;;;;;;;;;;;
"Su, Y.-S., Hsu, W.-S.,""57226353284";35324131000;",Effectiveness of solution-focused brief counseling in promoting body image of adolescents"",2020,""Bulletin of Educational Psychology"",""52"",""1"",,""163"",""189"",,,""10.6251/BEP.202009_52(1).0007"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85111261433&doi=10.6251%2fBEP.202009_52%281%29.0007&partnerID=40&md5=4a1a828c9580daedaca9164ede3de9ce"",Article,""Final"","""",Scopus,2-s2.0-85111261433";;;;;;;;;;;;;;
"Prasad, T., Goswami, A., Ghosh, S.,""57224060978";57224053646;57224061598;",Static balance ability of persons with visual impairment on firm and foam surfaces"",2020,""European Journal of Adapted Physical Activity"",""13"",""2"",,"""","""",,1,""10.5507/EUJ.2020.002"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106772805&doi=10.5507%2fEUJ.2020.002&partnerID=40&md5=26e7fb4a45017b74c267b838863fb452"",Article,""Final"",""All Open Access, Gold"",Scopus,2-s2.0-85106772805";;;;;;;;;;;;;
"Yongping, W.,""23007182800";",Influence of complex E-commerce network setting on national sports in China"",2020,""Revista de Psicologia del Deporte"",""29"",""4"",,""149"",""160"",,,,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105444520&partnerID=40&md5=94ade0c32878ee930562d7779b57a9c3"",Article,""Final"","""",Scopus,2-s2.0-85105444520";;;;;;;;;;;;;;;
"Supervía, P.U.,""56541802600";",INCLUSIÓN DE METODOLOGÍAS ACTIVAS EN EL ALUMNADO DE ENSEÑANZA SUPERIOR UNIVERSITARIA"",2020,""Revista Iberoamericana de Psicologia del Ejercicio y el Deporte"",""15"",""2"",,""119"",""124"",,1,,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101592466&partnerID=40&md5=ca59bbda38acad25c327ce71feb920ef"",Article,""Final"","""",Scopus,2-s2.0-85101592466";;;;;;;;;;;;;;;
"Álvarez, J., Usán, P., Estrada, N., Murillo, V.,""36726151900";59157797400;55758912700;57221942078;",INCLUSIÓN DE METODOLOGÍAS ACTIVAS EN EL ALUMNADO DE ENSEÑANZA SUPERIOR UNIVERSITARIA"",2020,""Revista Iberoamericana de Psicologia del Ejercicio y el Deporte"",""15"",""3"",,""144"",""149"",,2,,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101545114&partnerID=40&md5=60e17d410240b6606f0f1aaab593cf93"",Article,""Final"","""",Scopus,2-s2.0-85101545114";;;;;;;;;;;;
"Králová, T., Hammerová, T., Vanderka, M., Cacek, J., Bozděch, M., Vrbas, V.,""6507010238";57221785412;57190572801;55676674800;57213607017;57221777322;",The Effect of 8 Weeks of Complex Training Methods on the Countermovement Jump Performance"",2020,""Studia Sportiva"",""14"",""2"",,""6"",""15"",,1,""10.5817/sts2020-2-1"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100207675&doi=10.5817%2fsts2020-2-1&partnerID=40&md5=2371aa9c153912f6ce1a653cf71dc2b4"",Article,""Final"",""All Open Access, Gold"",Scopus,2-s2.0-85100207675";;;;;;;;;;
"Ryazantsev, S.V., Rostovskaya, T.K., Ryazantsev, N.S.,""22136228700";57192987864;57220204335;",Japanese model of attracting foreign youth in the higher education system [ЯПОНСКАЯ МОДЕЛЬ ПРИВЛЕЧЕНИЯ ИНОСТРАННОЙ МОЛОДЕЖИ В СИСТЕМУ ВЫСШЕГО ОБРАЗОВАНИЯ]"",2020,""Obrazovanie i Nauka"",""22"",""9"",,""148"",""173"",,3,""10.17853/1994-5639-2020-9-148-173"",""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097303872&doi=10.17853%2f1994-5639-2020-9-148-173&partnerID=40&md5=3428804ef13a3c1a83d1b285befa6c47"",Article,""Final"",""All Open Access, Gold"",Scopus,2-s2.0-85097303872";;;;;;;;;;;;;
"Permiakova, M., Vindeker, O., Ershova, I., Pavlova, S., Khon, N., Dmitrieva, I., Semkina, V.,""57215905370";57215905724;57219485873;57219489378;57217981049;57219483185;57219483920;",Comparative study of hardiness among student-athletes and non-athletes [Сравнительное исследование жизнестойкости у российских студентов-спортсменов и студентов, не занимающихся спортом]"",2020,""Revista de Psicologia del Deporte"",""29"",""2"",,""221"",""229"",,,,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093122666&partnerID=40&md5=8e3e23329b25bc2c43a9929153edecd5"",Article,""Final"","""",Scopus,2-s2.0-85093122666";;;;;;;;;
